record_id,window_id,cluster_id,task_class,MI,composite,assigned_node,reason,latency_ms,energy_mj
108,177,0,0,1114,0.2147,edge-central,qsopoa_allocated,56.7,1.124
108,178,2,0,1188,0.2652,edge-central,qsopoa_allocated,60.4,1.198
108,179,1,2,3261,0.4694,edge-south,qsopoa_allocated,164.05,3.301
108,180,2,0,1178,0.258,edge-west,qsopoa_allocated,59.9,1.188
108,181,1,1,1985,0.3718,edge-west,qsopoa_allocated,100.25,2.01
108,182,1,1,2091,0.393,edge-north,qsopoa_allocated,105.55,2.116
108,183,1,1,2064,0.3876,edge-north,qsopoa_allocated,104.2,2.089
108,184,0,0,1081,0.1918,edge-south,qsopoa_allocated,55.05,1.091
108,185,1,1,2056,0.3859,edge-south,qsopoa_allocated,103.8,2.081
108,186,1,2,3759,0.5691,edge-north,qsopoa_allocated,188.95,3.799
108,187,1,1,1803,0.3354,edge-south,qsopoa_allocated,91.15,1.828
108,188,2,0,1072,0.1861,edge-south,qsopoa_allocated,54.6,1.082
108,189,2,0,1128,0.2243,edge-central,qsopoa_allocated,57.4,1.138
108,190,1,1,1900,0.3548,edge-west,qsopoa_allocated,96.0,1.925
108,191,1,1,2019,0.3785,edge-north,qsopoa_allocated,101.95,2.044
108,192,1,1,2086,0.3919,edge-central,qsopoa_allocated,105.3,2.111
108,193,0,0,1040,0.1643,edge-west,qsopoa_allocated,53.0,1.05
108,194,1,1,1991,0.3729,edge-south,qsopoa_allocated,100.55,2.016
108,195,1,1,1696,0.314,edge-west,qsopoa_allocated,85.8,1.721
108,196,1,1,1990,0.3727,edge-north,qsopoa_allocated,100.5,2.015
108,197,1,1,1843,0.3433,edge-west,qsopoa_allocated,93.15,1.868
108,198,0,0,1094,0.2011,edge-north,qsopoa_allocated,55.7,1.104
108,199,1,1,1972,0.3691,edge-north,qsopoa_allocated,99.6,1.997
108,200,2,0,1192,0.2675,edge-west,qsopoa_allocated,60.6,1.202
108,201,1,1,1972,0.3692,edge-central,qsopoa_allocated,99.6,1.997
108,202,1,1,1658,0.3063,edge-central,qsopoa_allocated,83.9,1.683
108,203,1,1,1636,0.302,edge-west,qsopoa_allocated,82.8,1.661
108,204,1,2,3351,0.4874,edge-central,qsopoa_allocated,168.55,3.391
108,205,2,0,1191,0.2672,edge-south,qsopoa_allocated,60.55,1.201
108,206,1,2,3185,0.4543,edge-north,qsopoa_allocated,160.25,3.225
108,207,1,2,3605,0.5383,edge-central,qsopoa_allocated,181.25,3.645
108,208,1,1,2062,0.3871,edge-south,qsopoa_allocated,104.1,2.087
108,209,2,1,1596,0.294,edge-north,qsopoa_allocated,80.8,1.621
108,210,1,1,2185,0.4117,edge-north,qsopoa_allocated,110.25,2.21
108,211,1,2,3177,0.4527,edge-west,qsopoa_allocated,159.85,3.217
108,212,1,2,3183,0.4538,edge-south,qsopoa_allocated,160.15,3.223
108,213,1,2,3152,0.4477,edge-west,qsopoa_allocated,158.6,3.192
108,214,1,2,3054,0.428,edge-south,qsopoa_allocated,153.7,3.094
108,215,2,1,1940,0.3628,edge-west,qsopoa_allocated,98.0,1.965
108,216,1,2,3258,0.4689,edge-central,qsopoa_allocated,163.9,3.298
108,217,1,2,3039,0.425,edge-north,qsopoa_allocated,152.95,3.079
108,218,1,2,3021,0.4215,edge-west,qsopoa_allocated,152.05,3.061
108,219,1,1,1922,0.3591,edge-south,qsopoa_allocated,97.1,1.947
108,220,1,1,1876,0.3499,edge-west,qsopoa_allocated,94.8,1.901
108,221,1,1,1695,0.3138,edge-north,qsopoa_allocated,85.75,1.72
108,222,1,1,2087,0.3922,edge-central,qsopoa_allocated,105.35,2.112
108,223,0,0,1053,0.1732,edge-west,qsopoa_allocated,53.65,1.063
108,224,0,0,1027,0.1551,edge-south,qsopoa_allocated,52.35,1.037
108,225,1,1,1919,0.3585,edge-north,qsopoa_allocated,96.95,1.944
108,226,1,1,1998,0.3744,edge-north,qsopoa_allocated,100.9,2.023
108,227,1,1,1773,0.3294,edge-north,qsopoa_allocated,89.65,1.798
108,228,1,1,1987,0.3721,edge-north,qsopoa_allocated,100.35,2.012
108,229,1,1,1982,0.3712,edge-west,qsopoa_allocated,100.1,2.007
108,230,0,0,1029,0.1565,edge-north,qsopoa_allocated,52.45,1.039
108,231,1,1,1952,0.3651,edge-central,qsopoa_allocated,98.6,1.977
108,232,1,2,3160,0.4492,edge-central,qsopoa_allocated,159.0,3.2
108,233,1,2,3349,0.4871,edge-central,qsopoa_allocated,168.45,3.389
108,234,1,2,3186,0.4545,edge-central,qsopoa_allocated,160.3,3.226
108,235,0,0,1048,0.1694,edge-west,qsopoa_allocated,53.4,1.058
108,236,1,1,1891,0.353,edge-north,qsopoa_allocated,95.55,1.916
108,237,0,0,1202,0.2744,edge-west,qsopoa_allocated,61.1,1.212
108,238,1,2,3551,0.5276,edge-central,qsopoa_allocated,178.55,3.591
108,239,1,2,3014,0.4201,edge-south,qsopoa_allocated,151.7,3.054
108,240,1,2,3277,0.4726,edge-north,qsopoa_allocated,164.85,3.317
108,241,0,0,1003,0.1388,edge-central,qsopoa_allocated,51.15,1.013
108,242,0,0,1145,0.2359,edge-west,qsopoa_allocated,58.25,1.155
108,243,1,3,5000,0.7009,cloud,critical_bypass,211.6071,5.0
108,244,1,2,3269,0.471,edge-north,qsopoa_allocated,164.45,3.309
108,245,1,1,2113,0.3974,edge-west,qsopoa_allocated,106.65,2.138
108,246,1,2,3732,0.5637,edge-north,qsopoa_allocated,187.6,3.772
108,247,1,1,2160,0.4067,edge-central,qsopoa_allocated,109.0,2.185
108,248,1,1,2172,0.4092,edge-north,qsopoa_allocated,109.6,2.197
108,249,1,2,3391,0.4954,edge-north,qsopoa_allocated,170.55,3.431
108,250,1,2,3623,0.5419,edge-north,qsopoa_allocated,182.15,3.663
108,251,1,2,3171,0.4515,edge-north,qsopoa_allocated,159.55,3.211
108,252,1,1,1761,0.3269,edge-west,qsopoa_allocated,89.05,1.786
108,253,1,1,2068,0.3883,edge-west,qsopoa_allocated,104.4,2.093
108,254,0,0,1080,0.1915,edge-west,qsopoa_allocated,55.0,1.09
108,255,2,1,1595,0.2937,edge-south,qsopoa_allocated,80.75,1.62
108,256,1,2,3128,0.4429,edge-south,qsopoa_allocated,157.4,3.168
108,257,1,1,1973,0.3693,edge-south,qsopoa_allocated,99.65,1.998
108,258,1,2,3056,0.4285,edge-west,qsopoa_allocated,153.8,3.096
108,259,1,2,3163,0.4499,edge-west,qsopoa_allocated,159.15,3.203
108,260,1,2,3488,0.5148,edge-west,qsopoa_allocated,175.4,3.528
108,261,1,2,3199,0.457,edge-north,qsopoa_allocated,160.95,3.239
108,262,1,1,2173,0.4094,edge-west,qsopoa_allocated,109.65,2.198
108,263,1,1,1611,0.297,edge-south,qsopoa_allocated,81.55,1.636
108,264,0,0,1163,0.2477,edge-west,qsopoa_allocated,59.15,1.173
108,265,2,1,1520,0.2788,edge-north,qsopoa_allocated,77.0,1.545
108,266,1,2,3322,0.4817,edge-central,qsopoa_allocated,167.1,3.362
108,267,1,1,1814,0.3375,edge-north,qsopoa_allocated,91.7,1.839
108,268,1,1,1775,0.3298,edge-central,qsopoa_allocated,89.75,1.8
108,269,1,1,1922,0.3592,edge-central,qsopoa_allocated,97.1,1.947
108,270,1,2,3125,0.4423,edge-west,qsopoa_allocated,157.25,3.165
108,271,1,2,3125,0.4422,edge-central,qsopoa_allocated,157.25,3.165
108,272,1,2,3419,0.501,edge-central,qsopoa_allocated,171.95,3.459
108,273,1,2,3219,0.461,edge-north,qsopoa_allocated,161.95,3.259
108,274,1,2,3209,0.4591,edge-south,qsopoa_allocated,161.45,3.249
108,275,1,2,3129,0.443,edge-west,qsopoa_allocated,157.45,3.169
108,276,1,1,1817,0.3382,edge-west,qsopoa_allocated,91.85,1.842
108,277,1,2,3218,0.4609,edge-north,qsopoa_allocated,161.9,3.258
108,278,1,2,3160,0.4492,edge-west,qsopoa_allocated,159.0,3.2
108,279,1,2,3007,0.4187,edge-west,qsopoa_allocated,151.35,3.047
108,280,1,1,2118,0.3983,edge-south,qsopoa_allocated,106.9,2.143
108,281,1,1,1900,0.3547,edge-north,qsopoa_allocated,96.0,1.925
108,282,1,2,3251,0.4675,edge-west,qsopoa_allocated,163.55,3.291
108,283,1,1,1984,0.3715,edge-north,qsopoa_allocated,100.2,2.009
108,284,1,1,2024,0.3795,edge-central,qsopoa_allocated,102.2,2.049
108,285,1,1,1691,0.313,edge-north,qsopoa_allocated,85.55,1.716
108,286,1,1,2092,0.3931,edge-west,qsopoa_allocated,105.6,2.117
108,287,1,1,1595,0.2938,edge-north,qsopoa_allocated,80.75,1.62
108,288,1,1,1821,0.339,edge-west,qsopoa_allocated,92.05,1.846
108,289,1,1,1726,0.3199,edge-central,qsopoa_allocated,87.3,1.751
108,290,1,1,1987,0.3722,edge-west,qsopoa_allocated,100.35,2.012
108,291,0,0,1116,0.216,edge-west,qsopoa_allocated,56.8,1.126
108,292,1,1,2018,0.3784,edge-west,qsopoa_allocated,101.9,2.043
108,293,1,1,1977,0.3701,edge-west,qsopoa_allocated,99.85,2.002
108,294,0,0,1123,0.2208,edge-north,qsopoa_allocated,57.15,1.133
108,295,1,1,1526,0.2799,edge-south,qsopoa_allocated,77.3,1.551
108,296,0,0,1016,0.148,edge-north,qsopoa_allocated,51.8,1.026
108,297,1,1,1940,0.3628,edge-south,qsopoa_allocated,98.0,1.965
108,298,1,1,2045,0.3837,edge-north,qsopoa_allocated,103.25,2.07
108,299,0,0,1155,0.2422,edge-central,qsopoa_allocated,58.75,1.165
108,300,1,1,2007,0.3761,edge-south,qsopoa_allocated,101.35,2.032
108,301,1,1,2025,0.3797,edge-central,qsopoa_allocated,102.25,2.05
108,302,0,0,1077,0.189,edge-north,qsopoa_allocated,54.85,1.087
108,303,1,1,1681,0.311,edge-central,qsopoa_allocated,85.05,1.706
108,304,1,1,2018,0.3784,edge-south,qsopoa_allocated,101.9,2.043
108,305,0,0,1070,0.1843,edge-central,qsopoa_allocated,54.5,1.08
108,306,1,1,2087,0.3922,edge-north,qsopoa_allocated,105.35,2.112
108,307,1,1,2171,0.409,edge-south,qsopoa_allocated,109.55,2.196
108,308,0,0,1054,0.1734,edge-south,qsopoa_allocated,53.7,1.064
108,309,1,1,1642,0.3032,edge-north,qsopoa_allocated,83.1,1.667
108,310,0,0,1133,0.2272,edge-central,qsopoa_allocated,57.65,1.143
108,311,0,0,1106,0.2094,edge-south,qsopoa_allocated,56.3,1.116
108,312,0,0,1134,0.2281,edge-central,qsopoa_allocated,57.7,1.144
108,313,0,0,1073,0.1863,edge-west,qsopoa_allocated,54.65,1.083
108,314,0,0,1046,0.1679,edge-north,qsopoa_allocated,53.3,1.056
108,315,1,1,2143,0.4033,edge-west,qsopoa_allocated,108.15,2.168
108,316,1,1,1722,0.3191,edge-west,qsopoa_allocated,87.1,1.747
108,317,1,1,1616,0.298,edge-west,qsopoa_allocated,81.8,1.641
108,318,0,0,1143,0.2345,edge-west,qsopoa_allocated,58.15,1.153
108,319,1,1,1862,0.3471,edge-north,qsopoa_allocated,94.1,1.887
108,320,1,1,2016,0.378,edge-south,qsopoa_allocated,101.8,2.041
108,321,1,1,2047,0.3841,edge-central,qsopoa_allocated,103.35,2.072
108,322,1,2,3256,0.4684,edge-south,qsopoa_allocated,163.8,3.296
108,323,1,1,1993,0.3734,edge-north,qsopoa_allocated,100.65,2.018
108,324,1,1,2163,0.4074,edge-north,qsopoa_allocated,109.15,2.188
108,325,1,1,1792,0.3332,edge-north,qsopoa_allocated,90.6,1.817
108,326,1,1,1566,0.288,edge-south,qsopoa_allocated,79.3,1.591
108,327,1,1,1885,0.3517,edge-central,qsopoa_allocated,95.25,1.91
108,328,0,0,1170,0.2529,edge-central,qsopoa_allocated,59.5,1.18
108,329,1,1,2173,0.4094,edge-west,qsopoa_allocated,109.65,2.198
108,330,1,2,3888,0.5948,edge-south,qsopoa_allocated,195.4,3.928
108,331,1,1,2148,0.4043,edge-south,qsopoa_allocated,108.4,2.173
108,332,1,2,3761,0.5695,edge-central,qsopoa_allocated,189.05,3.801
108,333,1,2,3113,0.4398,edge-west,qsopoa_allocated,156.65,3.153
108,334,1,2,3508,0.5189,edge-west,qsopoa_allocated,176.4,3.548
108,335,1,2,3155,0.4482,edge-north,qsopoa_allocated,158.75,3.195
108,336,1,2,3228,0.4628,edge-west,qsopoa_allocated,162.4,3.268
108,337,1,1,2189,0.4126,edge-west,qsopoa_allocated,110.45,2.214
108,338,1,1,2152,0.4052,edge-north,qsopoa_allocated,108.6,2.177
108,339,1,2,3571,0.5314,edge-south,qsopoa_allocated,179.55,3.611
108,340,1,1,2130,0.4008,edge-central,qsopoa_allocated,107.5,2.155
108,341,1,2,3583,0.5338,edge-west,qsopoa_allocated,180.15,3.623
108,342,1,2,3065,0.4302,edge-west,qsopoa_allocated,154.25,3.105
108,343,1,2,3827,0.5827,edge-central,qsopoa_allocated,192.35,3.867
108,344,1,2,3336,0.4844,edge-west,qsopoa_allocated,167.8,3.376
108,345,1,2,3877,0.5927,edge-west,qsopoa_allocated,194.85,3.917
108,346,1,2,3296,0.4765,edge-central,qsopoa_allocated,165.8,3.336
108,347,1,2,3282,0.4736,edge-south,qsopoa_allocated,165.1,3.322
108,348,1,2,3270,0.4712,edge-central,qsopoa_allocated,164.5,3.31
108,349,1,2,3215,0.4602,edge-north,qsopoa_allocated,161.75,3.255
108,350,1,2,3473,0.5118,edge-south,qsopoa_allocated,174.65,3.513
108,351,1,2,3360,0.4892,edge-south,qsopoa_allocated,169.0,3.4
108,352,1,1,2179,0.4105,edge-central,qsopoa_allocated,109.95,2.204
108,353,1,2,3078,0.4329,edge-central,qsopoa_allocated,154.9,3.118
108,354,0,0,1080,0.191,edge-south,qsopoa_allocated,55.0,1.09
108,355,1,2,3068,0.4309,edge-central,qsopoa_allocated,154.4,3.108
108,356,1,2,3276,0.4724,edge-west,qsopoa_allocated,164.8,3.316
108,357,1,2,3521,0.5214,edge-north,qsopoa_allocated,177.05,3.561
108,358,1,2,3290,0.4752,edge-north,qsopoa_allocated,165.5,3.33
108,359,1,1,2068,0.3884,edge-west,qsopoa_allocated,104.4,2.093
108,360,1,2,3016,0.4204,edge-north,qsopoa_allocated,151.8,3.056
109,0,1,2,3015,0.4203,edge-west,qsopoa_allocated,151.75,3.055
109,1,1,1,2131,0.4009,edge-north,qsopoa_allocated,107.55,2.156
109,2,1,1,2156,0.4059,edge-north,qsopoa_allocated,108.8,2.181
109,3,1,1,1972,0.3691,edge-north,qsopoa_allocated,99.6,1.997
109,4,1,2,3071,0.4314,edge-north,qsopoa_allocated,154.55,3.111
109,5,1,2,3003,0.4178,edge-central,qsopoa_allocated,151.15,3.043
109,6,1,1,2170,0.4088,edge-north,qsopoa_allocated,109.5,2.195
109,7,1,1,2174,0.4096,edge-west,qsopoa_allocated,109.7,2.199
109,8,1,2,3310,0.4793,edge-west,qsopoa_allocated,166.5,3.35
109,9,1,2,3228,0.4629,edge-north,qsopoa_allocated,162.4,3.268
109,10,1,2,3196,0.4564,edge-central,qsopoa_allocated,160.8,3.236
109,11,1,2,3154,0.448,edge-west,qsopoa_allocated,158.7,3.194
109,12,1,2,3212,0.4597,edge-north,qsopoa_allocated,161.6,3.252
109,13,1,3,5000,0.5125,cloud,critical_bypass,211.6071,5.0
109,14,1,2,3186,0.4544,edge-north,qsopoa_allocated,160.3,3.226
109,15,1,1,2197,0.4142,edge-north,qsopoa_allocated,110.85,2.222
109,16,1,2,3232,0.4637,edge-north,qsopoa_allocated,162.6,3.272
109,17,1,2,3226,0.4624,edge-west,qsopoa_allocated,162.3,3.266
109,18,1,2,3039,0.425,edge-central,qsopoa_allocated,152.95,3.079
109,19,2,0,1131,0.2262,edge-central,qsopoa_allocated,57.55,1.141
109,20,2,0,1123,0.2204,edge-west,qsopoa_allocated,57.15,1.133
109,21,2,0,1168,0.2514,edge-central,qsopoa_allocated,59.4,1.178
109,22,1,2,3236,0.4644,edge-south,qsopoa_allocated,162.8,3.276
109,23,1,3,5000,0.4844,cloud,critical_bypass,211.6071,5.0
109,24,1,3,5000,0.4919,cloud,critical_bypass,211.6071,5.0
109,25,1,2,3058,0.4289,edge-north,qsopoa_allocated,153.9,3.098
109,26,1,2,3224,0.4621,edge-west,qsopoa_allocated,162.2,3.264
109,27,1,2,3160,0.4493,edge-north,qsopoa_allocated,159.0,3.2
109,28,2,0,1165,0.2494,edge-central,qsopoa_allocated,59.25,1.175
109,29,2,0,1126,0.2224,edge-central,qsopoa_allocated,57.3,1.136
109,30,1,2,3149,0.447,edge-central,qsopoa_allocated,158.45,3.189
109,31,1,2,3261,0.4695,edge-central,qsopoa_allocated,164.05,3.301
109,32,1,3,5000,0.4866,cloud,critical_bypass,211.6071,5.0
109,33,1,2,3299,0.4771,edge-south,qsopoa_allocated,165.95,3.339
109,34,2,0,1196,0.2705,edge-south,qsopoa_allocated,60.8,1.206
109,35,2,0,1134,0.2283,edge-west,qsopoa_allocated,57.7,1.144
109,36,2,0,1151,0.2397,edge-south,qsopoa_allocated,58.55,1.161
109,37,1,2,3187,0.4546,edge-central,qsopoa_allocated,160.35,3.227
109,38,1,2,3182,0.4537,edge-central,qsopoa_allocated,160.1,3.222
109,39,1,2,3154,0.4481,edge-central,qsopoa_allocated,158.7,3.194
109,40,2,0,1166,0.2502,edge-west,qsopoa_allocated,59.3,1.176
109,41,2,0,1177,0.2573,edge-north,qsopoa_allocated,59.85,1.187
109,42,2,0,1177,0.2573,edge-west,qsopoa_allocated,59.85,1.187
109,43,2,0,1160,0.2457,edge-west,qsopoa_allocated,59.0,1.17
109,44,1,2,3247,0.4667,edge-central,qsopoa_allocated,163.35,3.287
109,45,1,3,5000,0.4776,cloud,critical_bypass,211.6071,5.0
109,46,1,2,3286,0.4745,edge-central,qsopoa_allocated,165.3,3.326
109,47,1,2,3353,0.4879,edge-central,qsopoa_allocated,168.65,3.393
109,48,1,1,2185,0.4118,edge-south,qsopoa_allocated,110.25,2.21
109,49,1,2,3162,0.4497,edge-west,qsopoa_allocated,159.1,3.202
109,50,1,2,3224,0.4621,edge-west,qsopoa_allocated,162.2,3.264
109,51,1,2,3206,0.4584,edge-south,qsopoa_allocated,161.3,3.246
109,52,1,2,3247,0.4667,edge-north,qsopoa_allocated,163.35,3.287
109,53,1,2,3338,0.4849,edge-west,qsopoa_allocated,167.9,3.378
109,54,2,1,1539,0.2826,edge-south,qsopoa_allocated,77.95,1.564
109,55,1,2,3191,0.4554,edge-north,qsopoa_allocated,160.55,3.231
109,56,1,2,3147,0.4467,edge-west,qsopoa_allocated,158.35,3.187
109,57,2,0,1162,0.2474,edge-south,qsopoa_allocated,59.1,1.172
109,58,1,2,3146,0.4464,edge-north,qsopoa_allocated,158.3,3.186
109,59,2,0,1098,0.2033,edge-central,qsopoa_allocated,55.9,1.108
109,60,1,2,3158,0.4489,edge-west,qsopoa_allocated,158.9,3.198
109,61,1,2,3200,0.4572,edge-central,qsopoa_allocated,161.0,3.24
109,62,1,2,3269,0.4711,edge-west,qsopoa_allocated,164.45,3.309
109,63,1,2,3306,0.4784,edge-west,qsopoa_allocated,166.3,3.346
109,64,1,3,5000,0.5135,cloud,critical_bypass,211.6071,5.0
109,65,1,2,3119,0.4411,edge-west,qsopoa_allocated,156.95,3.159
109,66,1,2,3269,0.471,edge-north,qsopoa_allocated,164.45,3.309
109,67,1,2,3031,0.4235,edge-south,qsopoa_allocated,152.55,3.071
109,68,1,2,3054,0.4281,edge-south,qsopoa_allocated,153.7,3.094
109,69,1,2,3084,0.434,edge-south,qsopoa_allocated,155.2,3.124
109,70,1,2,3038,0.4249,edge-west,qsopoa_allocated,152.9,3.078
109,71,1,2,3116,0.4404,edge-north,qsopoa_allocated,156.8,3.156
109,72,1,2,3137,0.4446,edge-west,qsopoa_allocated,157.85,3.177
109,73,2,0,1188,0.2648,edge-west,qsopoa_allocated,60.4,1.198
109,74,2,0,1160,0.2458,edge-south,qsopoa_allocated,59.0,1.17
109,75,1,2,3236,0.4645,edge-north,qsopoa_allocated,162.8,3.276
109,76,1,2,3210,0.4592,edge-south,qsopoa_allocated,161.5,3.25
109,77,1,2,3195,0.4563,edge-west,qsopoa_allocated,160.75,3.235
109,78,1,2,3206,0.4585,edge-north,qsopoa_allocated,161.3,3.246
109,79,1,2,3234,0.464,edge-central,qsopoa_allocated,162.7,3.274
109,80,1,2,3169,0.451,edge-west,qsopoa_allocated,159.45,3.209
109,81,1,2,3216,0.4604,edge-central,qsopoa_allocated,161.8,3.256
109,82,2,0,1156,0.2433,edge-south,qsopoa_allocated,58.8,1.166
109,83,2,0,1178,0.258,edge-north,qsopoa_allocated,59.9,1.188
109,84,2,0,1182,0.2609,edge-west,qsopoa_allocated,60.1,1.192
109,85,1,1,2129,0.4006,edge-central,qsopoa_allocated,107.45,2.154
109,86,1,2,3122,0.4416,edge-central,qsopoa_allocated,157.1,3.162
109,87,1,2,3288,0.4748,edge-south,qsopoa_allocated,165.4,3.328
109,88,1,2,3253,0.4679,edge-central,qsopoa_allocated,163.65,3.293
109,89,1,3,5000,0.4985,cloud,critical_bypass,211.6071,5.0
109,90,1,2,3206,0.4585,edge-north,qsopoa_allocated,161.3,3.246
109,91,1,2,3224,0.462,edge-south,qsopoa_allocated,162.2,3.264
109,92,1,2,3133,0.4438,edge-north,qsopoa_allocated,157.65,3.173
109,93,1,2,3109,0.439,edge-west,qsopoa_allocated,156.45,3.149
109,94,1,3,5000,0.4823,cloud,critical_bypass,211.6071,5.0
109,95,1,2,3292,0.4757,edge-south,qsopoa_allocated,165.6,3.332
109,96,1,3,5000,0.4899,cloud,critical_bypass,211.6071,5.0
109,97,1,1,2135,0.4017,edge-south,qsopoa_allocated,107.75,2.16
109,98,1,2,3080,0.4333,edge-west,qsopoa_allocated,155.0,3.12
109,99,1,2,3058,0.4288,edge-north,qsopoa_allocated,153.9,3.098
109,100,1,2,3243,0.4659,edge-west,qsopoa_allocated,163.15,3.283
109,101,2,0,1158,0.2446,edge-north,qsopoa_allocated,58.9,1.168
109,102,1,1,2179,0.4106,edge-north,qsopoa_allocated,109.95,2.204
109,103,1,2,3229,0.4631,edge-south,qsopoa_allocated,162.45,3.269
109,104,2,0,1166,0.2503,edge-north,qsopoa_allocated,59.3,1.176
109,105,1,2,3037,0.4246,edge-west,qsopoa_allocated,152.85,3.077
109,106,2,0,1192,0.2679,edge-west,qsopoa_allocated,60.6,1.202
109,107,1,2,3121,0.4415,edge-north,qsopoa_allocated,157.05,3.161
109,108,1,2,3114,0.44,edge-west,qsopoa_allocated,156.7,3.154
109,109,1,3,5000,0.4733,cloud,critical_bypass,211.6071,5.0
109,110,1,2,3228,0.4628,edge-south,qsopoa_allocated,162.4,3.268
109,111,1,2,3159,0.4491,edge-north,qsopoa_allocated,158.95,3.199
109,112,1,2,3173,0.4518,edge-central,qsopoa_allocated,159.65,3.213
109,113,1,2,3205,0.4582,edge-west,qsopoa_allocated,161.25,3.245
109,114,1,2,3256,0.4685,edge-west,qsopoa_allocated,163.8,3.296
109,115,2,0,1164,0.2485,edge-south,qsopoa_allocated,59.2,1.174
109,116,2,0,1152,0.2403,edge-central,qsopoa_allocated,58.6,1.162
109,117,2,0,1188,0.265,edge-north,qsopoa_allocated,60.4,1.198
109,118,2,0,1156,0.2434,edge-north,qsopoa_allocated,58.8,1.166
109,119,1,2,3141,0.4454,edge-central,qsopoa_allocated,158.05,3.181
109,120,1,2,3015,0.4202,edge-central,qsopoa_allocated,151.75,3.055
109,121,1,2,3115,0.4402,edge-south,qsopoa_allocated,156.75,3.155
109,122,1,2,3255,0.4683,edge-south,qsopoa_allocated,163.75,3.295
109,123,1,2,3224,0.4621,edge-north,qsopoa_allocated,162.2,3.264
109,124,1,3,5000,0.489,cloud,critical_bypass,211.6071,5.0
109,125,1,2,3167,0.4506,edge-central,qsopoa_allocated,159.35,3.207
109,126,1,2,3224,0.4621,edge-west,qsopoa_allocated,162.2,3.264
109,127,1,3,5000,0.4846,cloud,critical_bypass,211.6071,5.0
109,128,2,0,1173,0.2549,edge-central,qsopoa_allocated,59.65,1.183
109,129,1,2,3081,0.4334,edge-central,qsopoa_allocated,155.05,3.121
109,130,1,2,3009,0.4191,edge-south,qsopoa_allocated,151.45,3.049
109,131,1,2,3116,0.4404,edge-west,qsopoa_allocated,156.8,3.156
109,132,1,2,3204,0.4581,edge-north,qsopoa_allocated,161.2,3.244
109,133,2,0,1159,0.2449,edge-west,qsopoa_allocated,58.95,1.169
109,134,2,0,1170,0.2526,edge-south,qsopoa_allocated,59.5,1.18
109,135,1,2,3136,0.4445,edge-north,qsopoa_allocated,157.8,3.176
109,136,1,2,3011,0.4195,edge-west,qsopoa_allocated,151.55,3.051
109,137,1,2,3223,0.4619,edge-north,qsopoa_allocated,162.15,3.263
109,138,1,2,3198,0.4569,edge-south,qsopoa_allocated,160.9,3.238
109,139,2,0,1156,0.2432,edge-north,qsopoa_allocated,58.8,1.166
109,140,1,2,3068,0.4309,edge-south,qsopoa_allocated,154.4,3.108
109,141,1,2,3199,0.457,edge-south,qsopoa_allocated,160.95,3.239
109,142,1,2,3172,0.4516,edge-north,qsopoa_allocated,159.6,3.212
109,143,1,2,3141,0.4455,edge-west,qsopoa_allocated,158.05,3.181
109,144,1,2,3292,0.4757,edge-south,qsopoa_allocated,165.6,3.332
109,145,1,3,5000,0.4915,cloud,critical_bypass,211.6071,5.0
109,146,1,3,5000,0.4939,cloud,critical_bypass,211.6071,5.0
109,147,1,2,3253,0.4678,edge-north,qsopoa_allocated,163.65,3.293
109,148,1,2,3203,0.4579,edge-central,qsopoa_allocated,161.15,3.243
109,149,1,2,3246,0.4664,edge-west,qsopoa_allocated,163.3,3.286
109,150,1,2,3255,0.4682,edge-west,qsopoa_allocated,163.75,3.295
109,151,1,2,3088,0.4349,edge-south,qsopoa_allocated,155.4,3.128
109,152,1,2,3060,0.4293,edge-north,qsopoa_allocated,154.0,3.1
109,153,1,2,3257,0.4687,edge-west,qsopoa_allocated,163.85,3.297
109,154,1,2,3199,0.457,edge-north,qsopoa_allocated,160.95,3.239
109,155,1,2,3238,0.4648,edge-north,qsopoa_allocated,162.9,3.278
109,156,2,0,1130,0.2255,edge-south,qsopoa_allocated,57.5,1.14
109,157,1,2,3238,0.4649,edge-central,qsopoa_allocated,162.9,3.278
109,158,2,0,1176,0.2567,edge-north,qsopoa_allocated,59.8,1.186
109,159,1,2,3162,0.4497,edge-south,qsopoa_allocated,159.1,3.202
109,160,1,2,3171,0.4515,edge-south,qsopoa_allocated,159.55,3.211
109,161,1,3,5000,0.4794,cloud,critical_bypass,211.6071,5.0
109,162,1,2,3153,0.4478,edge-south,qsopoa_allocated,158.65,3.193
109,163,1,2,3124,0.442,edge-south,qsopoa_allocated,157.2,3.164
109,164,1,2,3185,0.4542,edge-south,qsopoa_allocated,160.25,3.225
109,165,1,2,3152,0.4476,edge-south,qsopoa_allocated,158.6,3.192
109,166,1,2,3282,0.4737,edge-west,qsopoa_allocated,165.1,3.322
